name,lat,lon,region,adm_zone
"Пр. Березовой рощи, 2",55.7845422,37.52166744,Хорошёвский,САО
Пр. Березовой рощи,55.78917403,37.51786604,Хорошёвский,САО
Пр. Березовой рощи,55.7896564,37.51900105,Хорошёвский,САО
"Зоологический пер., 8",55.76524478,37.57465471,Пресненский,ЦАО
Центральный д/к «ВОС»,55.78788836,37.51225996,Хорошёвский,САО
Метро «Шипиловская»,55.6228165,37.74303201,Зябликово,ЮАО
Международный центр научно-технической информации,55.79066316,37.51078198,Хорошёвский,САО
МЦД Окружная,55.84693828,37.57646921,Марфино,СВАО
"Ул. Куусинена, 13",55.78421667,37.51416529,Хорошёвский,САО
Ул. Рогова,55.79420657,37.45471388,Щукино,СЗАО
Метро «Новослободская»,55.77898057,37.60582521,Тверской,ЦАО
"Ул. Рогова, 12",55.7961222,37.46038238,Щукино,СЗАО
Ул. Марш. Василевского,55.80428224,37.47230885,Щукино,СЗАО
7-й автобусный парк,55.85156345,37.56246716,Западное Дегунино,САО
Тушинская ул.,55.82663172,37.45072461,Покровское-Стрешнево,СЗАО
4-й мкр. Митина,55.85957929,37.34532746,Митино,СЗАО
Электрический пер.,55.77356021,37.57811788,Тверской,ЦАО
Метро «Красногвардейская»,55.61409705,37.74850979,Зябликово,ЮАО
Электрический пер.,55.77301108,37.57711704,Пресненский,ЦАО
Б. Кондратьевский пер.,55.77388876,37.57971434,Пресненский,ЦАО
Ул. Климашкина,55.76794676,37.57262692,Пресненский,ЦАО
Ул. Климашкина,55.76835538,37.57237404,Пресненский,ЦАО
"Грузинский пер., 6",55.77219178,37.5811177,Пресненский,ЦАО
Метро «Каширская»,55.65426921,37.64842012,Москворечье-Сабурово,ЮАО
Дом кино,55.77247886,37.58771487,Пресненский,ЦАО
Белорусский вокзал,55.77467404,37.58391068,Пресненский,ЦАО
Тишинская пл.,55.77033399,37.58545767,Пресненский,ЦАО
Б. Грузинская ул.,55.77057146,37.58352806,Пресненский,ЦАО
